aangieren	229	0.4657173362	-0.0860399336	0.4585152838	-0.0989486525
aangieten	281	0.6969179711	0.5155567017	0.6690391459	0.4140662038
aangifte	269	0.9961063368	2.6611542899	0.9925650558	1.8513000838
aangluren	212	0.5336252237	0.0843859816	0.5235849057	0.0561922196
aangolven	284	0.6678528633	0.4339919684	0.6514084507	0.3687367632
aangooien	274	0.8050919157	0.8599507913	0.7846715328	0.7402899338
aangorden	268	0.5669866599	0.1687075496	0.552238806	0.1247186796
aangraven	243	0.7190210183	0.5799357247	0.695473251	0.4836971403
aangrenzend	232	0.9935293902	2.4853827885	0.9913793103	1.835853609
aangrijpen	246	0.9851723568	2.1746642419	0.9756097561	1.6628550029
aangrijpend	250	0.9992240791	3.1648101202	1	1.9599639845
aangroei	248	0.9977017394	2.8340286403	0.9959677419	1.898264178
aangroeien	255	0.9947487448	2.5588299419	0.9882352941	1.7968909026
aanhaken	274	0.9722344948	1.9146981441	0.9562043796	1.5015565228
aanhalen	290	0.9993570243	3.2190966247	1	1.9599639845
aanhalerig	252	0.8132039368	0.8897649203	0.7857142857	0.7435597569
aanhalig	280	0.8809585395	1.1797920781	0.8464285714	0.9506428389
aanhaling	261	0.9770278635	1.9959049211	0.9616858238	1.5431394907
aanhalingsteken	253	0.9891109581	2.2942161893	0.976284585	1.6692931933
aanhang	270	0.9908748896	2.3605019833	0.9851851852	1.7615334999
aanhangen	259	0.9931184859	2.4633895764	0.9845559846	1.7545072463
aanhanger	255	0.9959232391	2.6456454821	0.9921568627	1.8459328181
aanhangig	242	0.7570250549	0.6967649725	0.7314049587	0.5823505561
aanhangsel	259	0.9937030155	2.4950491345	0.9884169884	1.7990692822
aanhangwagen	232	0.9951815128	2.5885900604	0.9913793103	1.835853609
aanhankelijk	267	0.9916388894	2.3927589969	0.9850187266	1.7596662025
aanharken	268	0.7713790864	0.7433962281	0.7425373134	0.6140548166
aanhebben	290	0.8811066062	1.1805367886	0.8586206897	0.9972963402
aanhef	241	0.9831585207	2.1238467704	0.9751037344	1.6580721491
aanheffen	256	0.9718520209	1.9087375373	0.953125	1.4792912142
aanhikken	193	0.3203695799	-0.4666655794	0.3212435233	-0.4394124675
aanhinken	263	0.6109953431	0.2819141833	0.5969581749	0.2329767399
aanhitsen	286	0.5759900347	0.19164546	0.5699300699	0.1673014451
aanhitser	278	0.4930182384	-0.0175015746	0.4892086331	-0.025700277
aanhobbel	216	0.21625599	-0.7849003787	0.2361111111	-0.6766766871
aanhollen	262	0.8942872689	1.2496553836	0.8702290076	1.0438281925
aanhoren	256	0.9909599206	2.3639724146	0.984375	1.7525021529
aanhorig	279	0.9100055089	1.3407889584	0.8853046595	1.1078626297
aanhouden	247	0.9925910159	2.436797664	0.987854251	1.7923499726
aanhoudend	255	0.9992164589	3.1619653385	1	1.9599639845
aanhouder	271	0.9981329141	2.8997862811	0.9963099631	1.9032259373
aanhouding	259	0.9952400709	2.5927983101	0.9922779923	1.8475199831
aanhuwing	253	0.259027215	-0.646347349	0.2648221344	-0.5930285356
aanjagen	275	0.9238990088	1.4317968032	0.9018181818	1.1836656172
aanjager	251	0.76488375	0.7221008105	0.7410358566	0.6097432909
aankaarten	269	0.9850884107	2.1724308699	0.9739776952	1.6475629956
aankakken	216	0.4656475887	-0.0862154143	0.4537037037	-0.1104695003
